,mfg,sell,demand,fcost,rma
30835,495,1093.95,4646,346.5,3
30836,199,439.79,3982,139.3,2
30837,309,682.8899999999999,4497,216.3,2
30838,158,349.18,6894,110.6,1
30839,211,466.31,3166,147.7,1
30840,480,1060.8,6963,336.0,3
30841,127,280.67,3998,88.9,2
30842,489,1080.69,2936,342.3,1
30843,275,607.75,6927,192.5,3
30844,403,890.63,1662,282.1,1
30845,358,791.1800000000001,6978,250.60000000000002,1
30846,336,742.5600000000001,1765,235.2,1
30847,299,660.79,3049,209.3,3
30848,385,850.85,5680,269.5,2
30849,497,1098.37,2222,347.9,3
30850,431,952.51,2047,301.7,3
30851,262,579.02,4931,183.4,1
30852,219,483.99,3619,153.3,1
30853,345,762.45,3833,241.5,3
30854,325,718.25,2268,227.5,1
30855,419,925.9899999999999,6039,293.3,3
30856,321,709.4100000000001,1560,224.7,2
30857,52,114.92,1577,36.4,2
30858,79,174.59,6474,55.3,2
30859,217,479.56999999999994,6383,151.9,3
30860,264,583.44,2848,184.8,3
30861,445,983.45,6994,311.5,2
30862,301,665.21,2601,210.7,2
30863,223,492.83000000000004,2888,156.1,1
30864,233,514.9300000000001,5038,163.1,1
30865,260,574.6,4068,182.0,1
30866,487,1076.27,2627,340.9,2
30867,366,808.86,4480,256.2,2
30868,300,663.0,3573,210.0,1
30869,120,265.2,4507,84.0,3
30870,143,316.03,5983,100.1,2
30871,497,1098.37,3505,347.9,1
30872,186,411.06,5257,130.2,3
30873,316,698.36,5809,221.2,2
30874,81,179.01,3836,56.7,3
30875,435,961.35,3627,304.5,2
30876,389,859.6899999999999,2904,272.3,2
30877,138,304.98,6564,96.6,3
30878,153,338.13,3997,107.1,3
30879,378,835.38,4485,264.6,2
30880,177,391.16999999999996,5029,123.9,1
30881,96,212.15999999999997,5737,67.2,3
30882,155,342.55,6759,108.5,1
30883,245,541.45,2281,171.5,2
30884,310,685.1,6664,217.0,1
30885,383,846.4300000000001,1778,268.1,2
30886,469,1036.49,2288,328.3,2
30887,406,897.26,4974,284.2,1
30888,78,172.38,6212,54.6,1
30889,127,280.67,4656,88.9,1
30890,117,258.57,6824,81.9,3
30891,324,716.04,2984,226.8,2
30892,276,609.96,5783,193.2,3
30893,276,609.96,3933,193.2,3
30894,204,450.84000000000003,5624,142.8,1
30895,234,517.14,2010,163.8,3
30896,103,227.63,4391,72.1,3
30897,269,594.49,4565,188.3,1
30898,364,804.4399999999999,2155,254.8,1
30899,431,952.51,2191,301.7,1
30900,224,495.04,4519,156.8,1
30901,490,1082.9,4557,343.0,1
30902,96,212.15999999999997,4798,67.2,2
30903,192,424.31999999999994,6259,134.4,2
30904,303,669.63,4390,212.1,1
30905,318,702.78,5520,222.6,1
30906,185,408.85,5847,129.5,2
30907,112,247.52,3457,78.4,1
30908,421,930.4100000000001,6848,294.7,2
30909,328,724.88,6641,229.60000000000002,2
30910,141,311.61,3689,98.7,1
30911,174,384.54,2595,121.80000000000001,3
30912,319,704.9899999999999,4150,223.3,1
30913,270,596.7,5115,189.0,3
30914,205,453.05,3320,143.5,1
30915,412,910.52,3503,288.4,2
30916,485,1071.85,2693,339.5,1
30917,79,174.59,2130,55.3,2
30918,166,366.86,4772,116.2,1
30919,177,391.16999999999996,6335,123.9,2
30920,391,864.11,2448,273.7,1
30921,447,987.87,6766,312.9,1
30922,127,280.67,1607,88.9,2
30923,285,629.85,6413,199.5,1
30924,406,897.26,6867,284.2,2
30925,65,143.65,6314,45.5,3
30926,242,534.8199999999999,2667,169.4,3
30927,351,775.71,6444,245.7,1
30928,375,828.75,5630,262.5,1
30929,432,954.72,1653,302.4,2
30930,142,313.82,2420,99.4,1
30931,216,477.36,5861,151.2,3
30932,100,221.0,3853,70.0,3
30933,90,198.9,4461,63.0,3
30934,101,223.20999999999998,5499,70.7,3
30935,390,861.9,6761,273.0,2
30936,396,875.1600000000001,2142,277.2,3
30937,239,528.19,6045,167.3,1
30938,106,234.26,6925,74.2,2
30939,491,1085.1100000000001,3756,343.7,3
30940,372,822.12,2306,260.4,1
30941,107,236.47,5370,74.9,2
30942,358,791.1800000000001,6890,250.60000000000002,1
30943,241,532.61,2065,168.7,1
30944,339,749.1899999999999,6351,237.3,1
30945,398,879.58,3683,278.6,1
30946,257,567.97,1669,179.9,2
30947,95,209.95,2499,66.5,3
30948,381,842.01,3417,266.7,2
30949,168,371.28000000000003,2129,117.6,2
30950,237,523.77,5866,165.9,3
30951,487,1076.27,5295,340.9,3
30952,445,983.45,6849,311.5,2
30953,58,128.18,2678,40.6,2
30954,372,822.12,4382,260.4,2
30955,232,512.72,6712,162.4,1
30956,280,618.8,6624,196.0,3
30957,203,448.63,4422,142.1,2
30958,354,782.3399999999999,4112,247.8,3
30959,83,183.43,2079,58.1,3
30960,364,804.4399999999999,3446,254.8,1
30961,194,428.74,5632,135.8,3
30962,289,638.69,3454,202.3,3
30963,301,665.21,2858,210.7,3
30964,498,1100.58,3237,348.6,1
30965,436,963.5600000000001,6644,305.2,1
30966,143,316.03,4805,100.1,3
30967,445,983.45,6604,311.5,3
30968,309,682.8899999999999,2962,216.3,2
30969,463,1023.23,3104,324.1,2
30970,334,738.1399999999999,6194,233.8,3
30971,257,567.97,4920,179.9,2
30972,158,349.18,3192,110.6,1
30973,243,537.03,2581,170.1,2
30974,437,965.77,4256,305.9,2
30975,258,570.1800000000001,6343,180.6,2
30976,302,667.42,3200,211.4,2
30977,396,875.1600000000001,2715,277.2,3
30978,485,1071.85,5589,339.5,2
30979,404,892.8399999999999,5152,282.8,3
30980,482,1065.22,2118,337.4,2
30981,461,1018.8100000000001,4276,322.7,1
30982,486,1074.06,3043,340.2,1
30983,198,437.58000000000004,6697,138.6,1
30984,308,680.6800000000001,3290,215.6,1
30985,288,636.48,6555,201.6,3
30986,251,554.71,5745,175.7,1
30987,328,724.88,2767,229.60000000000002,2
30988,258,570.1800000000001,4550,180.6,1
30989,138,304.98,1903,96.6,3
30990,268,592.28,2313,187.6,2
30991,206,455.26,4701,144.2,1
30992,239,528.19,6787,167.3,3
30993,280,618.8,1726,196.0,1
30994,162,358.02,2026,113.4,2
30995,107,236.47,1927,74.9,1
30996,402,888.42,6511,281.4,1
30997,326,720.46,5686,228.2,2
30998,335,740.35,2161,234.5,2
30999,457,1009.97,3788,319.9,3
31000,78,172.38,4379,54.6,3
31001,361,797.8100000000001,5157,252.7,3
31002,180,397.8,4482,126.0,2
31003,139,307.19,6947,97.3,3
31004,244,539.24,4795,170.8,1
31005,295,651.95,6659,206.5,3
31006,103,227.63,5952,72.1,2
31007,412,910.52,5241,288.4,1
31008,324,716.04,6948,226.8,1
31009,190,419.9,3257,133.0,2
31010,250,552.5,6387,175.0,1
31011,146,322.65999999999997,1545,102.2,1
31012,385,850.85,6540,269.5,1
31013,233,514.9300000000001,6034,163.1,3
31014,483,1067.43,2555,338.1,3
31015,276,609.96,2287,193.2,3
31016,200,442.0,6528,140.0,1
31017,289,638.69,3107,202.3,3
31018,280,618.8,5459,196.0,2
31019,361,797.8100000000001,4089,252.7,2
31020,54,119.34,6547,37.8,3
31021,184,406.64,5143,128.8,1
31022,109,240.89000000000001,6159,76.3,3
31023,125,276.25,1698,87.5,3
31024,59,130.39,2009,41.3,1
31025,240,530.4,2479,168.0,3
31026,261,576.81,1516,182.7,2
31027,138,304.98,3438,96.6,3
31028,122,269.62,6037,85.4,1
31029,132,291.72,4067,92.4,3
31030,134,296.14,4104,93.8,1
31031,261,576.81,3192,182.7,3
31032,459,1014.3899999999999,3060,321.3,2
31033,415,917.15,6650,290.5,2
31034,85,187.85,4274,59.5,1
31035,386,853.0600000000001,6903,270.2,1
31036,337,744.77,5566,235.9,1
31037,414,914.9399999999999,1636,289.8,3
31038,405,895.05,6802,283.5,2
31039,186,411.06,2715,130.2,1
31040,253,559.13,2436,177.1,3
31041,221,488.40999999999997,5532,154.7,1
31042,350,773.5,5648,245.0,3
31043,310,685.1,4338,217.0,2
31044,303,669.63,2196,212.1,3
31045,120,265.2,4718,84.0,1
31046,211,466.31,5027,147.7,2
31047,335,740.35,5958,234.5,3
31048,305,674.05,3449,213.5,1
31049,237,523.77,2814,165.9,3
31050,460,1016.6,6773,322.0,1
31051,407,899.47,4021,284.9,1
31052,82,181.22,5883,57.400000000000006,3
31053,443,979.03,2277,310.1,2
31054,214,472.94,4460,149.8,2
31055,394,870.7399999999999,3343,275.8,2
31056,354,782.3399999999999,6098,247.8,1
31057,176,388.96,6231,123.2,1
31058,291,643.11,4319,203.7,1
31059,118,260.78,4280,82.6,2
31060,99,218.79000000000002,5370,69.3,3
31061,227,501.66999999999996,2814,158.9,2
31062,338,746.98,2800,236.60000000000002,1
31063,369,815.4899999999999,1941,258.3,3
31064,93,205.53,3804,65.1,3
31065,115,254.15,1594,80.5,1
31066,130,287.3,2064,91.0,1
31067,467,1032.07,6777,326.9,2
31068,94,207.74,3359,65.8,1
31069,143,316.03,6639,100.1,2
31070,283,625.4300000000001,6587,198.1,2
31071,442,976.8199999999999,1971,309.4,2
31072,101,223.20999999999998,3520,70.7,2
31073,397,877.37,4001,277.9,3
31074,79,174.59,6977,55.3,2
31075,214,472.94,4087,149.8,1
31076,249,550.29,4321,174.3,3
31077,109,240.89000000000001,4492,76.3,1
31078,301,665.21,4017,210.7,1
31079,208,459.68,2425,145.6,2
31080,351,775.71,2623,245.7,2
31081,451,996.71,3368,315.7,1
31082,435,961.35,6576,304.5,1
31083,462,1021.02,3772,323.4,2
31084,492,1087.32,2862,344.4,1
31085,391,864.11,6670,273.7,2
31086,315,696.15,4540,220.5,3
31087,121,267.40999999999997,4172,84.7,2
31088,497,1098.37,5067,347.9,3
31089,58,128.18,6819,40.6,2
31090,463,1023.23,4676,324.1,1
31091,205,453.05,6022,143.5,2
31092,248,548.08,6354,173.6,3
31093,300,663.0,3840,210.0,3
31094,334,738.1399999999999,2163,233.8,3
31095,72,159.12,6085,50.4,2
31096,261,576.81,5803,182.7,1
31097,357,788.97,6557,249.9,3
31098,308,680.6800000000001,5292,215.6,3
31099,119,262.99,6836,83.3,2
31100,205,453.05,3274,143.5,3
31101,477,1054.17,1501,333.9,3
31102,257,567.97,3629,179.9,2
31103,208,459.68,4971,145.6,1
31104,239,528.19,5089,167.3,2
31105,419,925.9899999999999,5037,293.3,3
31106,482,1065.22,2413,337.4,3
31107,408,901.6800000000001,3792,285.6,1
31108,244,539.24,1745,170.8,1
31109,217,479.56999999999994,3193,151.9,3
31110,57,125.97,5770,39.9,3
31111,413,912.73,2663,289.1,1
31112,97,214.37,4024,67.9,2
31113,109,240.89000000000001,6488,76.3,2
31114,159,351.39,6162,111.3,1
31115,138,304.98,6049,96.6,2
31116,57,125.97,2685,39.9,1
31117,163,360.23,5709,114.1,2
31118,315,696.15,6494,220.5,2
31119,466,1029.8600000000001,6988,326.2,2
31120,376,830.96,6994,263.2,2
31121,355,784.55,5250,248.5,1
31122,492,1087.32,3286,344.4,3
31123,233,514.9300000000001,4007,163.1,3
31124,336,742.5600000000001,2606,235.2,3
31125,393,868.53,3219,275.1,3
31126,198,437.58000000000004,2037,138.6,1
31127,91,201.10999999999999,4695,63.7,3
31128,423,934.83,6146,296.1,1
31129,286,632.06,6439,200.2,1
31130,458,1012.1800000000001,5468,320.6,2
31131,267,590.0699999999999,5142,186.9,3
31132,485,1071.85,3134,339.5,1
31133,435,961.35,4384,304.5,2
31134,71,156.91,3252,49.7,3
31135,289,638.69,6707,202.3,1
31136,146,322.65999999999997,3794,102.2,3
31137,457,1009.97,4007,319.9,3
31138,296,654.16,1991,207.2,2
31139,79,174.59,6857,55.3,1
31140,326,720.46,5316,228.2,2
31141,311,687.3100000000001,6630,217.7,2
31142,293,647.53,4741,205.1,2
31143,181,400.01,5046,126.7,2
31144,326,720.46,5614,228.2,3
31145,278,614.38,2592,194.6,2
31146,185,408.85,4378,129.5,1
31147,182,402.21999999999997,2997,127.4,3
31148,344,760.2399999999999,4441,240.8,1
31149,446,985.6600000000001,2500,312.2,3
31150,358,791.1800000000001,3122,250.60000000000002,1
31151,414,914.9399999999999,1735,289.8,3
31152,491,1085.1100000000001,4207,343.7,1
31153,290,640.9,6024,203.0,1
31154,285,629.85,6719,199.5,2
31155,396,875.1600000000001,2856,277.2,1
31156,199,439.79,5836,139.3,2
31157,193,426.53000000000003,2558,135.1,3
31158,429,948.0899999999999,2512,300.3,1
31159,390,861.9,5372,273.0,2
31160,76,167.95999999999998,3546,53.2,1
31161,124,274.04,2489,86.8,2
31162,54,119.34,4582,37.8,1
31163,486,1074.06,4345,340.2,1
31164,497,1098.37,6890,347.9,3
31165,159,351.39,5400,111.3,3
31166,341,753.61,2422,238.7,2
31167,258,570.1800000000001,2632,180.6,3
31168,462,1021.02,3599,323.4,1
31169,73,161.32999999999998,3771,51.1,1
31170,469,1036.49,2729,328.3,2
31171,366,808.86,6273,256.2,1
31172,59,130.39,6826,41.3,3
31173,492,1087.32,5221,344.4,1
31174,250,552.5,2101,175.0,2
31175,402,888.42,5059,281.4,1
31176,74,163.54,3024,51.8,3
31177,467,1032.07,6345,326.9,3
31178,394,870.7399999999999,4503,275.8,1
31179,492,1087.32,3716,344.4,3
31180,185,408.85,5286,129.5,2
31181,427,943.67,6447,298.9,1
31182,200,442.0,4553,140.0,3
31183,394,870.7399999999999,2933,275.8,3
31184,333,735.9300000000001,6360,233.10000000000002,3
31185,171,377.90999999999997,2357,119.7,2
31186,454,1003.3399999999999,2985,317.8,1
31187,161,355.81,2389,112.7,1
31188,174,384.54,5962,121.80000000000001,2
31189,151,333.71,3319,105.7,3
31190,207,457.46999999999997,3564,144.9,1
31191,51,112.71000000000001,5566,35.7,2
31192,163,360.23,5815,114.1,1
31193,310,685.1,4721,217.0,2
31194,414,914.9399999999999,3437,289.8,2
31195,473,1045.33,5981,331.1,3
31196,467,1032.07,2147,326.9,1
31197,355,784.55,6774,248.5,1
31198,122,269.62,1816,85.4,1
31199,148,327.08,5762,103.6,1
31200,246,543.66,5962,172.2,1
31201,287,634.27,5283,200.9,1
31202,466,1029.8600000000001,2116,326.2,1
31203,156,344.76,6147,109.2,3
31204,309,682.8899999999999,3608,216.3,1
31205,134,296.14,6575,93.8,2
31206,267,590.0699999999999,4574,186.9,1
31207,155,342.55,5820,108.5,2
31208,381,842.01,4662,266.7,3
31209,178,393.38,1522,124.6,1
31210,250,552.5,3345,175.0,3
31211,129,285.09000000000003,4675,90.3,1
31212,443,979.03,6157,310.1,1
31213,78,172.38,5902,54.6,2
31214,471,1040.91,6485,329.7,2
31215,318,702.78,6960,222.6,1
31216,469,1036.49,2326,328.3,2
31217,373,824.33,6119,261.1,2
31218,343,758.03,6057,240.10000000000002,1
31219,240,530.4,5441,168.0,1
31220,344,760.2399999999999,3700,240.8,3
31221,399,881.79,6658,279.3,1
31222,136,300.56,2955,95.2,3
31223,226,499.46,5729,158.2,3
31224,160,353.6,5118,112.0,2
31225,263,581.23,6451,184.1,2
31226,123,271.83,3218,86.1,3
31227,201,444.21,2472,140.7,2
31228,257,567.97,6715,179.9,2
31229,413,912.73,4264,289.1,2
31230,242,534.8199999999999,1521,169.4,3
31231,447,987.87,5819,312.9,2
31232,241,532.61,5535,168.7,2
31233,416,919.36,4621,291.2,3
31234,399,881.79,3082,279.3,1
31235,137,302.77,5891,95.9,3
31236,488,1078.48,6320,341.6,1
31237,358,791.1800000000001,2043,250.60000000000002,2
31238,235,519.35,6460,164.5,2
31239,161,355.81,3921,112.7,2
31240,483,1067.43,4397,338.1,2
31241,255,563.55,2752,178.5,3
31242,168,371.28000000000003,4106,117.6,1
31243,351,775.71,6354,245.7,3
31244,191,422.11,4026,133.7,3
31245,119,262.99,5856,83.3,3
31246,360,795.6,6505,252.0,1
31247,250,552.5,2866,175.0,3
31248,118,260.78,3805,82.6,3
31249,159,351.39,6696,111.3,1
31250,110,243.1,3717,77.0,1
31251,412,910.52,4598,288.4,3
31252,415,917.15,3316,290.5,3
31253,280,618.8,4343,196.0,1
31254,297,656.37,3054,207.9,3
31255,183,404.43,4750,128.1,1
31256,388,857.48,4654,271.6,2
31257,145,320.45,2807,101.5,2
31258,389,859.6899999999999,1757,272.3,3
31259,348,769.08,4309,243.60000000000002,1
31260,67,148.07,5231,46.9,3
31261,276,609.96,3565,193.2,1
31262,480,1060.8,5293,336.0,1
31263,235,519.35,6497,164.5,2
31264,268,592.28,4844,187.6,2
31265,176,388.96,4012,123.2,1
31266,491,1085.1100000000001,6675,343.7,3
31267,411,908.3100000000001,6459,287.7,1
31268,111,245.30999999999997,4258,77.7,2
31269,225,497.25,1914,157.5,1
31270,394,870.7399999999999,3262,275.8,3
31271,360,795.6,4390,252.0,1
31272,182,402.21999999999997,3875,127.4,1
31273,427,943.67,3837,298.9,3
31274,261,576.81,4811,182.7,3
31275,266,587.86,3324,186.2,3
31276,192,424.31999999999994,6164,134.4,1
31277,143,316.03,4701,100.1,3
31278,99,218.79000000000002,2304,69.3,2
31279,205,453.05,3171,143.5,2
31280,169,373.49,3549,118.30000000000001,1
31281,418,923.78,6454,292.6,1
31282,175,386.75,3200,122.5,3
31283,233,514.9300000000001,1607,163.1,3
31284,69,152.49,4006,48.3,2
31285,142,313.82,5162,99.4,3
31286,318,702.78,1640,222.6,2
31287,194,428.74,3740,135.8,1
31288,315,696.15,6946,220.5,2
31289,162,358.02,3623,113.4,1
31290,148,327.08,6055,103.6,1
31291,227,501.66999999999996,6132,158.9,2
31292,144,318.24,5405,100.8,3
31293,117,258.57,6878,81.9,1
31294,97,214.37,1576,67.9,1
31295,366,808.86,3447,256.2,3
31296,185,408.85,2104,129.5,1
31297,247,545.87,2771,172.9,1
31298,65,143.65,3390,45.5,1
31299,106,234.26,2671,74.2,1
31300,120,265.2,2221,84.0,2
31301,309,682.8899999999999,3053,216.3,1
31302,167,369.06999999999994,4666,116.9,3
31303,394,870.7399999999999,6259,275.8,1
31304,310,685.1,5334,217.0,2
31305,498,1100.58,3323,348.6,1
31306,421,930.4100000000001,5120,294.7,2
31307,142,313.82,1914,99.4,1
31308,152,335.91999999999996,2590,106.4,3
31309,319,704.9899999999999,1513,223.3,1
31310,285,629.85,5791,199.5,3
31311,444,981.2399999999999,6292,310.8,3
31312,265,585.65,3930,185.5,1
31313,472,1043.12,3416,330.4,1
31314,224,495.04,4316,156.8,1
31315,395,872.95,4394,276.5,1
31316,430,950.3,4318,301.0,2
31317,360,795.6,1565,252.0,1
31318,378,835.38,6486,264.6,2
31319,271,598.91,1589,189.7,2
31320,447,987.87,5061,312.9,1
31321,173,382.33000000000004,2646,121.1,2
31322,464,1025.44,4790,324.8,3
31323,460,1016.6,5582,322.0,1
31324,202,446.41999999999996,5814,141.4,2
31325,187,413.27,4368,130.9,3
31326,322,711.62,5754,225.4,3
31327,168,371.28000000000003,5645,117.6,2
31328,459,1014.3899999999999,6136,321.3,3
31329,361,797.8100000000001,3788,252.7,3
31330,68,150.28,2022,47.6,1
31331,410,906.1,4658,287.0,2
31332,209,461.89,5408,146.3,1
31333,117,258.57,5683,81.9,3
31334,279,616.59,2933,195.3,2
31335,355,784.55,6159,248.5,2
31336,59,130.39,4746,41.3,1
31337,343,758.03,3750,240.10000000000002,3
31338,278,614.38,4610,194.6,2
31339,345,762.45,6537,241.5,3
31340,436,963.5600000000001,6592,305.2,1
31341,417,921.5699999999999,4528,291.9,3
31342,470,1038.7,1559,329.0,2
31343,235,519.35,5472,164.5,2
31344,459,1014.3899999999999,4456,321.3,3
31345,217,479.56999999999994,5878,151.9,3
31346,461,1018.8100000000001,3992,322.7,2
31347,176,388.96,5769,123.2,2
31348,475,1049.75,4054,332.5,3
31349,264,583.44,1803,184.8,3
31350,295,651.95,1711,206.5,2
31351,262,579.02,6650,183.4,2
31352,101,223.20999999999998,4020,70.7,2
31353,401,886.21,4840,280.7,3
31354,318,702.78,2556,222.6,1
31355,413,912.73,6167,289.1,2
31356,192,424.31999999999994,3749,134.4,3
31357,464,1025.44,6760,324.8,1
31358,215,475.15,3979,150.5,1
31359,187,413.27,2326,130.9,1
31360,337,744.77,3440,235.9,2
31361,164,362.44,2477,114.80000000000001,3
31362,473,1045.33,6525,331.1,1
31363,316,698.36,2242,221.2,1
31364,271,598.91,4627,189.7,1
31365,91,201.10999999999999,2195,63.7,1
31366,302,667.42,3730,211.4,2
31367,315,696.15,3843,220.5,2
31368,67,148.07,5674,46.9,3
31369,151,333.71,6673,105.7,2
31370,286,632.06,4839,200.2,1
31371,308,680.6800000000001,2911,215.6,3
31372,392,866.3199999999999,4204,274.4,2
31373,482,1065.22,6625,337.4,1
31374,385,850.85,6845,269.5,1
31375,398,879.58,3842,278.6,2
31376,60,132.6,5528,42.0,1
31377,497,1098.37,5782,347.9,2
31378,77,170.17000000000002,1526,53.9,1
31379,289,638.69,4321,202.3,2
31380,475,1049.75,1578,332.5,1
31381,189,417.69,6442,132.3,2
31382,288,636.48,4134,201.6,3
31383,484,1069.6399999999999,5649,338.8,1
31384,473,1045.33,2826,331.1,3
31385,129,285.09000000000003,3575,90.3,3
31386,391,864.11,5744,273.7,2
31387,423,934.83,5066,296.1,2
31388,351,775.71,2220,245.7,2
31389,138,304.98,2515,96.6,1
31390,159,351.39,5718,111.3,1
31391,464,1025.44,3295,324.8,1
31392,381,842.01,5340,266.7,1
31393,282,623.22,3797,197.4,2
31394,415,917.15,5532,290.5,3
31395,409,903.8899999999999,3493,286.3,3
31396,243,537.03,5687,170.1,3
31397,109,240.89000000000001,6276,76.3,1
31398,55,121.55,3551,38.5,1
31399,258,570.1800000000001,6451,180.6,2
31400,378,835.38,4687,264.6,3
31401,144,318.24,4029,100.8,1
31402,188,415.48,3505,131.6,1
31403,495,1093.95,1572,346.5,2
31404,292,645.3199999999999,4419,204.4,3
31405,497,1098.37,6918,347.9,2
31406,324,716.04,5624,226.8,2
31407,160,353.6,3382,112.0,1
31408,451,996.71,6902,315.7,1
31409,146,322.65999999999997,3858,102.2,3
31410,292,645.3199999999999,6554,204.4,1
31411,248,548.08,6439,173.6,3
31412,390,861.9,6392,273.0,2
31413,101,223.20999999999998,6271,70.7,3
31414,414,914.9399999999999,5204,289.8,3
31415,138,304.98,4349,96.6,3
31416,375,828.75,1934,262.5,2
31417,309,682.8899999999999,2701,216.3,2
31418,495,1093.95,2529,346.5,1
31419,61,134.81,1752,42.7,3
31420,418,923.78,5069,292.6,2
31421,474,1047.54,6005,331.8,2
31422,464,1025.44,3042,324.8,1
31423,143,316.03,3177,100.1,1
31424,81,179.01,6741,56.7,2
31425,67,148.07,4093,46.9,2
31426,357,788.97,4445,249.9,3
31427,254,561.34,2793,177.8,2
31428,305,674.05,2975,213.5,2
31429,52,114.92,5139,36.4,1
31430,323,713.83,4026,226.10000000000002,1
31431,391,864.11,6338,273.7,2
31432,178,393.38,3155,124.6,1
